SERIALNO,OCCP,AGEP,SEX,RAC1P,HISP,SCHL,STATE,PUMA,ESR,WAGP,COW,WKHP
2023GQ0098121,4810.0,64,1,1,1,19.0,21,1800,6.0,30000.0,1.0,60.0
2023GQ0098241,,41,2,1,1,14.0,21,300,6.0,0.0,,
2023GQ0098396,,68,1,1,1,19.0,21,1200,6.0,0.0,,
2023GQ0098421,5740.0,19,2,9,2,16.0,21,2100,1.0,8000.0,1.0,10.0
2023GQ0098608,,81,1,1,1,18.0,21,2500,6.0,0.0,,
2023GQ0098739,,35,1,2,1,16.0,21,700,6.0,0.0,,
2023GQ0098919,,56,1,1,1,12.0,21,1800,6.0,0.0,,
2023GQ0098936,,23,1,9,1,14.0,21,300,6.0,0.0,,
2023GQ0099137,,66,1,1,1,16.0,21,2100,6.0,0.0,,
2023GQ0099147,4720.0,18,2,1,1,18.0,21,600,6.0,3600.0,1.0,40.0
2023GQ0099192,7640.0,36,1,1,1,17.0,21,1100,6.0,0.0,1.0,
2023GQ0099230,420.0,24,1,9,1,14.0,21,2700,6.0,0.0,2.0,
2023GQ0099253,,49,1,1,1,17.0,21,100,6.0,0.0,,
2023GQ0099254,,22,1,1,1,11.0,21,1200,6.0,0.0,,
2023GQ0099278,4760.0,20,2,1,1,18.0,21,1000,6.0,7300.0,1.0,22.0
2023GQ0099400,,55,1,1,1,15.0,21,1100,6.0,0.0,,
2023GQ0099481,9610.0,19,2,9,1,18.0,21,500,6.0,10000.0,1.0,20.0
2023GQ0099599,3430.0,28,1,2,1,19.0,21,1100,6.0,0.0,1.0,
2023GQ0099706,,56,2,1,1,19.0,21,1800,6.0,0.0,,
2023GQ0100003,,42,1,1,1,12.0,21,2100,6.0,0.0,,
2023GQ0100021,,45,2,9,1,19.0,21,1400,6.0,0.0,,
2023GQ0100123,9825.0,28,1,9,16,21.0,21,1300,4.0,26000.0,5.0,40.0
2023GQ0100236,8255.0,53,1,1,1,21.0,21,1706,6.0,0.0,1.0,20.0
2023GQ0100305,5740.0,18,2,1,1,16.0,21,100,1.0,8000.0,1.0,10.0
2023GQ0100326,,85,2,1,1,16.0,21,1400,6.0,0.0,,
2023GQ0100350,,93,2,1,1,18.0,21,1100,6.0,0.0,,
2023GQ0100352,,81,1,1,1,18.0,21,2500,6.0,0.0,,
2023GQ0100493,,36,1,1,1,17.0,21,1701,6.0,0.0,,
2023GQ0100715,4030.0,19,1,1,1,16.0,21,2100,6.0,0.0,1.0,
2023GQ0100793,,80,2,1,1,12.0,21,400,6.0,0.0,,
2023GQ0100847,,70,1,1,1,12.0,21,1800,6.0,0.0,,
2023GQ0100927,,18,2,1,1,16.0,21,2300,6.0,0.0,,
2023GQ0100962,,93,2,1,1,11.0,21,400,6.0,0.0,,
2023GQ0101028,,83,2,1,1,13.0,21,2400,6.0,0.0,,
2023GQ0101186,,46,2,1,1,20.0,21,1800,6.0,0.0,,
2023GQ0101222,4220.0,39,1,1,1,16.0,21,1000,6.0,840.0,1.0,7.0
2023GQ0101245,4760.0,18,2,1,1,18.0,21,1901,6.0,4000.0,1.0,20.0
2023GQ0101319,2360.0,56,1,2,1,13.0,21,300,6.0,3900.0,4.0,40.0
2023GQ0101570,,75,2,2,1,11.0,21,2700,6.0,0.0,,
2023GQ0101619,,69,1,1,1,16.0,21,600,6.0,0.0,,
2023GQ0101769,5400.0,19,1,1,1,18.0,21,1701,6.0,2500.0,3.0,40.0
2023GQ0101799,9825.0,33,1,1,1,21.0,21,300,4.0,45000.0,5.0,40.0
2023GQ0101848,,59,1,9,1,17.0,21,1100,6.0,0.0,,
2023GQ0101854,205.0,55,1,1,1,17.0,21,1704,6.0,0.0,6.0,20.0
2023GQ0101986,9640.0,26,1,1,1,16.0,21,800,6.0,27000.0,1.0,40.0
2023GQ0102041,4110.0,30,2,1,1,18.0,21,1300,6.0,0.0,1.0,
2023GQ0102268,9620.0,29,1,2,1,16.0,21,1400,6.0,35000.0,1.0,40.0
2023GQ0102330,6260.0,51,1,1,1,16.0,21,1500,1.0,9500.0,1.0,40.0
2023GQ0102399,3960.0,20,1,1,1,19.0,21,1901,6.0,0.0,1.0,
2023GQ0102526,9620.0,19,1,1,1,18.0,21,2100,6.0,2000.0,1.0,20.0
2023GQ0102557,,16,1,1,1,12.0,21,1600,6.0,0.0,,
2023GQ0102566,9040.0,19,2,8,3,18.0,21,1901,4.0,9700.0,5.0,24.0
2023GQ0102580,,40,1,1,1,17.0,21,700,6.0,0.0,,
2023GQ0102695,2350.0,21,1,1,1,16.0,21,1702,1.0,5000.0,4.0,25.0
2023GQ0102774,9130.0,42,1,2,1,20.0,21,1701,3.0,24000.0,1.0,40.0
2023GQ0102806,8140.0,37,1,2,1,17.0,21,2800,6.0,0.0,1.0,
2023GQ0102946,4760.0,20,1,6,1,19.0,21,1901,6.0,18500.0,1.0,35.0
2023GQ0103063,440.0,60,1,1,24,17.0,21,400,6.0,21000.0,1.0,45.0
2023GQ0103156,4720.0,18,1,1,1,18.0,21,500,6.0,9000.0,1.0,20.0
2023GQ0103322,,30,2,1,1,16.0,21,2600,6.0,0.0,,
2023GQ0103351,,83,2,1,1,8.0,21,100,6.0,0.0,,
2023GQ0103380,5160.0,27,2,9,2,21.0,21,700,6.0,0.0,1.0,
2023GQ0103391,9620.0,23,1,1,1,16.0,21,2000,6.0,29500.0,1.0,40.0
2023GQ0103407,,93,2,1,1,11.0,21,2800,6.0,0.0,,
2023GQ0103451,2861.0,19,2,2,1,18.0,21,600,6.0,1600.0,1.0,32.0
2023GQ0103503,,16,1,1,1,13.0,21,800,6.0,0.0,,
2023GQ0103514,4640.0,23,1,2,1,19.0,21,600,1.0,8000.0,2.0,25.0
2023GQ0103672,,53,2,9,1,19.0,21,1300,6.0,0.0,,
2023GQ0103729,9130.0,38,1,1,1,16.0,21,1902,6.0,0.0,1.0,
2023GQ0103841,,21,1,1,1,12.0,21,1701,6.0,0.0,,
2023GQ0103845,,44,1,1,1,17.0,21,2100,6.0,0.0,,
2023GQ0103864,,85,1,1,1,12.0,21,2700,6.0,0.0,,
2023GQ0103869,,15,1,1,1,12.0,21,1703,,0.0,,
2023GQ0103931,,83,2,1,1,19.0,21,800,6.0,0.0,,
2023GQ0104009,,68,2,1,1,17.0,21,1500,6.0,0.0,,
2023GQ0104078,4720.0,18,1,1,1,18.0,21,500,6.0,9000.0,1.0,20.0
2023GQ0104185,6260.0,34,1,1,1,17.0,21,700,6.0,2500.0,3.0,40.0
2023GQ0104206,4760.0,21,2,1,1,19.0,21,500,6.0,6000.0,1.0,30.0
2023GQ0104301,6050.0,20,1,1,1,19.0,21,2100,6.0,11100.0,1.0,40.0
2023GQ0104393,,18,2,1,1,18.0,21,600,6.0,0.0,,
2023GQ0104597,,41,1,1,1,17.0,21,1902,6.0,0.0,,
2023GQ0104603,6260.0,28,1,1,1,16.0,21,2100,6.0,0.0,2.0,
2023GQ0104781,735.0,18,1,2,1,18.0,21,1702,3.0,15000.0,3.0,45.0
2023GQ0104812,,67,1,1,1,20.0,21,2300,6.0,0.0,,
2023GQ0104821,4720.0,17,1,1,1,18.0,21,500,6.0,0.0,1.0,
2023GQ0104932,9620.0,25,1,1,1,12.0,21,2000,1.0,24000.0,1.0,40.0
2023GQ0105026,1910.0,18,2,2,1,16.0,21,2600,1.0,4000.0,4.0,18.0
2023GQ0105101,,53,2,1,1,16.0,21,1702,6.0,0.0,,
2023GQ0105293,2555.0,19,2,6,1,16.0,21,1701,1.0,450.0,1.0,9.0
2023GQ0105349,,46,1,1,1,19.0,21,1800,6.0,0.0,,
2023GQ0105471,,53,1,9,1,19.0,21,1701,6.0,0.0,,
2023GQ0105575,,37,2,1,1,18.0,21,1701,6.0,0.0,,
2023GQ0105701,,80,1,1,1,21.0,21,400,6.0,0.0,,
2023GQ0105702,8650.0,48,1,1,1,16.0,21,2600,6.0,12000.0,1.0,60.0
2023GQ0105800,,64,2,1,1,19.0,21,600,6.0,0.0,,
2023GQ0105839,,19,1,1,1,18.0,21,2200,6.0,0.0,,
2023GQ0105893,9645.0,23,1,2,1,14.0,21,800,6.0,300.0,1.0,29.0
2023GQ0105909,,19,1,1,1,16.0,21,1901,6.0,0.0,,
2023GQ0105932,4110.0,18,1,1,1,19.0,21,1702,6.0,5000.0,1.0,25.0
2023GQ0105941,,36,2,1,1,16.0,21,1100,6.0,0.0,,
2023GQ0106046,8350.0,56,1,1,1,18.0,21,700,6.0,3300.0,4.0,10.0
2023GQ0106108,4140.0,38,1,1,1,17.0,21,1902,6.0,300.0,1.0,38.0
2023GQ0106656,,14,1,1,2,11.0,21,600,,,,
2023GQ0106730,,30,1,1,1,16.0,21,1902,6.0,0.0,,
2023GQ0106843,4020.0,18,2,1,1,18.0,21,1901,6.0,4800.0,1.0,30.0
2023GQ0106983,4110.0,20,2,1,1,16.0,21,1701,1.0,5000.0,1.0,20.0
2023GQ0107126,,45,1,9,1,16.0,21,2700,6.0,0.0,,
2023GQ0107180,9620.0,41,1,1,1,18.0,21,2100,6.0,20000.0,1.0,50.0
2023GQ0107261,,85,1,1,1,11.0,21,500,6.0,0.0,,
2023GQ0107307,,57,1,2,24,15.0,21,700,6.0,0.0,,
2023GQ0107348,,18,1,1,1,19.0,21,500,6.0,0.0,,
2023GQ0107380,4020.0,33,1,2,1,18.0,21,1800,6.0,0.0,1.0,
2023GQ0107584,230.0,25,1,1,1,19.0,21,2600,1.0,36500.0,2.0,40.0
2023GQ0107689,,50,2,1,1,13.0,21,300,6.0,0.0,,
2023GQ0107703,,63,1,2,1,14.0,21,2300,6.0,0.0,,
2023GQ0107719,4720.0,19,1,1,1,18.0,21,1901,6.0,0.0,1.0,
2023GQ0107966,6230.0,18,1,9,1,18.0,21,300,4.0,24000.0,5.0,40.0
2023GQ0108033,,86,1,1,1,16.0,21,2700,6.0,0.0,,
2023GQ0108141,6600.0,19,1,1,1,19.0,21,1500,6.0,3600.0,1.0,25.0
2023GQ0108207,,35,1,2,1,16.0,21,700,6.0,0.0,,
2023GQ0108258,1007.0,18,2,1,1,16.0,21,300,4.0,24000.0,5.0,40.0
2023GQ0108466,,69,1,2,1,16.0,21,1701,6.0,0.0,,
2023GQ0108550,,48,2,9,1,18.0,21,2200,6.0,0.0,,
2023GQ0108718,,43,1,1,1,19.0,21,1800,6.0,0.0,,
2023GQ0109031,,69,2,1,1,14.0,21,2800,6.0,0.0,,
2023GQ0109117,,43,1,1,1,17.0,21,2700,6.0,0.0,,
2023GQ0109119,,20,2,1,1,19.0,21,100,6.0,0.0,,
2023GQ0109148,4130.0,18,2,1,1,16.0,21,2700,1.0,1500.0,1.0,24.0
2023GQ0109169,,21,2,2,1,16.0,21,2100,6.0,0.0,,
2023GQ0109234,6230.0,71,1,9,1,16.0,21,2200,6.0,0.0,1.0,
2023GQ0109342,,84,2,1,1,17.0,21,300,6.0,0.0,,
2023GQ0109348,2632.0,19,2,2,1,18.0,21,1901,3.0,2000.0,1.0,25.0
2023GQ0109375,7750.0,19,1,1,1,19.0,21,1000,3.0,0.0,1.0,
2023GQ0109456,4055.0,19,1,2,1,19.0,21,2000,6.0,2000.0,1.0,40.0
2023GQ0109467,3603.0,18,2,1,1,16.0,21,2200,1.0,30000.0,1.0,36.0
2023GQ0109501,6050.0,20,1,1,1,19.0,21,1100,6.0,11100.0,1.0,40.0
2023GQ0109600,7810.0,44,1,1,1,19.0,21,300,6.0,0.0,1.0,
2023GQ0109631,4720.0,18,1,1,1,16.0,21,500,6.0,0.0,1.0,
2023GQ0109663,9620.0,34,1,2,1,18.0,21,2300,6.0,0.0,1.0,
2023GQ0109721,7750.0,19,1,1,1,19.0,21,1901,3.0,0.0,1.0,
2023GQ0109748,3930.0,29,1,9,1,20.0,21,1300,4.0,66000.0,5.0,45.0
2023GQ0109804,,56,2,1,1,15.0,21,2700,6.0,0.0,,
2023GQ0109885,,53,2,1,1,22.0,21,1800,6.0,0.0,,
2023GQ0109929,1050.0,20,1,1,1,19.0,21,2700,1.0,1600.0,2.0,7.0
2023GQ0110014,2723.0,18,2,1,1,18.0,21,2100,6.0,920.0,3.0,16.0
2023GQ0110083,9760.0,28,1,1,1,16.0,21,1701,6.0,10000.0,1.0,60.0
2023GQ0110165,9620.0,18,2,1,1,19.0,21,500,3.0,6100.0,1.0,45.0
2023GQ0110199,,19,1,9,1,16.0,21,2200,6.0,0.0,,
2023GQ0110282,5610.0,32,2,1,1,14.0,21,2400,3.0,0.0,1.0,
2023GQ0110327,,56,1,1,2,16.0,21,100,6.0,0.0,,
2023GQ0110367,,61,2,1,1,16.0,21,400,6.0,0.0,,
2023GQ0110483,6515.0,35,1,1,1,17.0,21,200,6.0,12100.0,1.0,50.0
2023GQ0110721,4720.0,18,1,1,1,16.0,21,1901,6.0,5000.0,1.0,20.0
2023GQ0110903,6260.0,55,1,2,1,17.0,21,2200,6.0,21600.0,1.0,50.0
2023GQ0110991,,53,2,1,1,22.0,21,1800,6.0,0.0,,
2023GQ0111050,6410.0,20,2,1,1,18.0,21,1500,6.0,0.0,6.0,28.0
2023GQ0111063,2636.0,22,1,9,1,19.0,21,600,1.0,12000.0,1.0,20.0
2023GQ0111095,9620.0,23,1,9,1,19.0,21,1800,6.0,0.0,1.0,
2023GQ0111166,7340.0,43,1,1,1,18.0,21,1701,6.0,0.0,1.0,
2023GQ0111356,,16,1,1,1,14.0,21,2700,6.0,0.0,,
2023GQ0111398,8810.0,42,1,1,24,18.0,21,2800,6.0,0.0,1.0,
2023GQ0111436,,82,2,1,1,13.0,21,1300,6.0,0.0,,
2023GQ0111488,630.0,36,2,2,1,21.0,21,1300,4.0,75000.0,5.0,60.0
2023GQ0111765,1108.0,19,1,1,1,16.0,21,2100,6.0,1100.0,1.0,32.0
2023GQ0111855,1050.0,27,1,7,1,19.0,21,1300,4.0,40000.0,5.0,36.0
2023GQ0111880,,52,2,1,1,18.0,21,100,6.0,0.0,,
2023GQ0111919,,28,2,2,1,19.0,21,2700,6.0,0.0,,
2023GQ0112067,,67,2,1,1,16.0,21,900,6.0,0.0,,
2023GQ0112074,8255.0,53,1,1,1,21.0,21,1702,6.0,0.0,1.0,20.0
2023GQ0112111,,66,2,1,1,16.0,21,1000,6.0,0.0,,
2023GQ0112112,4330.0,23,1,1,1,19.0,21,1500,1.0,6200.0,1.0,5.0
2023GQ0112170,,81,1,1,1,11.0,21,1600,6.0,0.0,,
2023GQ0112205,4055.0,20,2,9,1,16.0,21,2100,1.0,12000.0,1.0,50.0
2023GQ0112233,9130.0,18,2,9,1,18.0,21,2000,3.0,9000.0,1.0,30.0
2023GQ0112246,,26,2,1,1,13.0,21,2500,6.0,0.0,,
2023GQ0112329,4040.0,24,1,9,1,19.0,21,1901,6.0,0.0,1.0,
2023GQ0112421,4622.0,21,1,2,1,19.0,21,2300,6.0,7000.0,3.0,40.0
2023GQ0112428,,65,2,2,1,13.0,21,500,6.0,0.0,,
2023GQ0112461,,68,1,1,1,16.0,21,2800,6.0,0.0,,
2023GQ0112464,4020.0,68,2,1,1,20.0,21,700,1.0,24000.0,2.0,4.0
2023GQ0112472,2722.0,22,2,1,1,16.0,21,1000,6.0,12400.0,1.0,25.0
2023GQ0112485,5720.0,69,2,1,1,20.0,21,1100,6.0,0.0,1.0,
2023GQ0112522,4720.0,19,2,2,1,16.0,21,1702,6.0,5300.0,1.0,16.0
2023GQ0112562,2205.0,39,2,9,1,21.0,21,1901,1.0,25000.0,4.0,20.0
2023GQ0112567,9130.0,18,2,9,1,18.0,21,2000,3.0,9000.0,1.0,30.0
2023GQ0112658,4055.0,21,2,1,1,20.0,21,1100,2.0,3500.0,1.0,35.0
2023GQ0112671,6260.0,46,1,1,1,18.0,21,1200,6.0,0.0,1.0,
2023GQ0112741,6515.0,55,1,1,1,16.0,21,2700,6.0,0.0,1.0,
2023GQ0112813,9620.0,18,2,1,1,18.0,21,2200,3.0,6100.0,1.0,45.0
2023GQ0113000,4010.0,18,1,2,1,18.0,21,1701,3.0,5300.0,1.0,10.0
2023GQ0113035,,20,2,2,1,19.0,21,2600,6.0,0.0,,
2023GQ0113040,,81,1,1,1,12.0,21,1500,6.0,0.0,,
2023GQ0113076,7800.0,22,2,1,2,16.0,21,2200,1.0,3200.0,1.0,15.0
2023GQ0113140,,19,1,1,1,18.0,21,2200,6.0,0.0,,
2023GQ0113151,,56,2,1,1,15.0,21,1400,6.0,0.0,,
2023GQ0113365,9920.0,18,2,1,1,19.0,21,2200,3.0,0.0,9.0,
2023GQ0113395,1106.0,33,1,1,1,19.0,21,1300,4.0,48800.0,5.0,50.0
2023GQ0113423,7010.0,19,2,2,1,19.0,21,300,4.0,22000.0,5.0,40.0
2023GQ0113450,9142.0,65,2,1,1,18.0,21,2400,6.0,0.0,1.0,
2023GQ0113485,1970.0,19,1,2,1,19.0,21,500,6.0,5500.0,2.0,40.0
2023GQ0113653,,65,2,1,1,16.0,21,1800,6.0,0.0,,
2023GQ0113979,6355.0,24,1,1,1,16.0,21,800,6.0,30000.0,1.0,40.0
2023GQ0113989,630.0,36,2,2,1,21.0,21,300,4.0,75000.0,5.0,60.0
2023GQ0114038,,78,2,1,1,11.0,21,1800,6.0,0.0,,
2023GQ0114057,8350.0,57,1,1,1,18.0,21,1800,6.0,3300.0,4.0,10.0
2023GQ0114129,,28,1,1,1,16.0,21,100,6.0,0.0,,
2023GQ0114155,,69,1,1,1,19.0,21,1400,6.0,0.0,,
2023GQ0114158,7750.0,36,1,1,1,14.0,21,1000,6.0,0.0,1.0,
2023GQ0114237,,42,1,2,1,17.0,21,2700,6.0,0.0,,
2023GQ0114362,,61,2,1,1,16.0,21,2300,6.0,0.0,,
2023GQ0114411,6260.0,26,1,9,1,14.0,21,900,6.0,20000.0,1.0,60.0
2023GQ0114463,,25,1,1,1,16.0,21,300,6.0,0.0,,
2023GQ0114479,,36,1,1,1,17.0,21,1701,6.0,0.0,,
2023GQ0114536,,85,2,2,1,21.0,21,1300,6.0,0.0,,
2023GQ0114620,,17,1,1,1,13.0,21,1000,6.0,0.0,,
2023GQ0114646,4600.0,18,2,1,1,16.0,21,1901,6.0,4100.0,1.0,20.0
2023GQ0114802,440.0,18,2,1,1,16.0,21,1901,6.0,4000.0,1.0,20.0
2023GQ0114836,4020.0,54,1,9,1,18.0,21,1701,6.0,0.0,1.0,
2023GQ0114843,4760.0,20,1,6,1,19.0,21,1901,6.0,18500.0,1.0,35.0
2023GQ0114844,440.0,35,1,1,1,17.0,21,1200,6.0,0.0,6.0,45.0
2023GQ0114883,4720.0,18,1,1,1,16.0,21,2600,1.0,12100.0,1.0,30.0
2023GQ0114890,,19,1,1,1,18.0,21,2100,6.0,0.0,,
2023GQ0114941,4600.0,19,2,1,1,18.0,21,1901,6.0,0.0,6.0,10.0
2023GQ0115049,6305.0,34,1,1,1,17.0,21,1800,6.0,0.0,1.0,
2023GQ0115141,4230.0,44,2,1,1,11.0,21,2000,6.0,0.0,6.0,15.0
2023GQ0115155,10.0,72,1,1,1,22.0,21,1702,1.0,145000.0,2.0,25.0
2023GQ0115219,9620.0,54,1,1,1,18.0,21,1500,1.0,25000.0,1.0,40.0
2023GQ0115251,2723.0,18,1,1,1,18.0,21,1702,6.0,0.0,1.0,
2023GQ0115284,,65,2,2,1,13.0,21,500,6.0,0.0,,
2023GQ0115367,9920.0,21,2,1,1,12.0,21,2300,3.0,0.0,9.0,
2023GQ0115378,,34,2,1,1,17.0,21,800,6.0,0.0,,
2023GQ0115471,,39,1,1,1,11.0,21,300,6.0,0.0,,
2023GQ0115476,6260.0,45,1,9,8,8.0,21,800,6.0,500.0,1.0,9.0
2023GQ0115534,,71,2,1,1,12.0,21,2400,6.0,0.0,,
2023GQ0115625,,43,1,1,1,16.0,21,900,6.0,0.0,,
2023GQ0115656,,44,1,1,1,17.0,21,1800,6.0,0.0,,
2023GQ0115782,,76,2,1,1,16.0,21,2800,6.0,0.0,,
2023GQ0116052,5240.0,19,2,2,1,19.0,21,2000,3.0,700.0,1.0,35.0
2023GQ0116176,,53,2,9,1,19.0,21,1300,6.0,0.0,,
2023GQ0116181,9130.0,27,1,1,1,16.0,21,1000,6.0,20000.0,1.0,50.0
2023GQ0116370,6250.0,19,1,1,1,18.0,21,1702,6.0,2000.0,1.0,45.0
2023GQ0116379,,60,2,1,1,11.0,21,100,6.0,0.0,,
2023GQ0116419,,93,2,1,1,21.0,21,1703,6.0,0.0,,
2023GQ0116438,,79,2,1,1,16.0,21,700,6.0,0.0,,
2023GQ0116610,,93,2,1,1,16.0,21,300,6.0,0.0,,
2023GQ0116766,,68,2,1,1,16.0,21,400,6.0,0.0,,
2023GQ0116775,,65,1,1,1,13.0,21,1800,6.0,0.0,,
2023GQ0116944,9620.0,48,1,1,1,20.0,21,1800,6.0,0.0,1.0,
2023GQ0116948,8810.0,31,1,1,24,16.0,21,2800,6.0,0.0,1.0,
2023GQ0116970,9130.0,21,1,1,1,19.0,21,1901,1.0,8000.0,1.0,8.0
2023GQ0117113,4220.0,46,1,1,1,17.0,21,1000,6.0,20.0,2.0,4.0
2023GQ0117177,8810.0,53,1,2,1,16.0,21,2800,6.0,0.0,1.0,
2023GQ0117245,,78,2,1,1,20.0,21,1701,6.0,0.0,,
2023GQ0117359,2350.0,19,2,1,1,19.0,21,600,1.0,2400.0,2.0,11.0
2023GQ0117456,,84,2,2,1,16.0,21,1701,6.0,0.0,,
2023GQ0117528,4720.0,18,1,1,1,18.0,21,500,6.0,9000.0,1.0,20.0
2023GQ0117539,,63,2,1,1,19.0,21,1702,6.0,0.0,,
2023GQ0117727,7640.0,33,1,2,1,17.0,21,1200,6.0,0.0,1.0,
2023GQ0117811,,15,1,1,1,13.0,21,1000,,0.0,,
2023GQ0117825,,93,2,1,1,16.0,21,100,6.0,0.0,,
2023GQ0117870,4251.0,46,1,1,1,18.0,21,500,6.0,15000.0,1.0,50.0
2023GQ0117887,4760.0,19,1,1,1,19.0,21,900,2.0,6100.0,1.0,35.0
2023GQ0118002,9825.0,28,1,9,16,21.0,21,300,4.0,26000.0,5.0,40.0
2023GQ0118016,5740.0,19,2,1,1,16.0,21,100,1.0,8000.0,1.0,10.0
2023GQ0118121,,69,1,1,1,16.0,21,1704,6.0,0.0,,
2023GQ0118184,4110.0,30,2,1,1,18.0,21,1100,6.0,0.0,1.0,
2023GQ0118468,4720.0,19,2,1,2,16.0,21,1701,1.0,8000.0,2.0,24.0
2023GQ0118611,3603.0,19,2,2,1,18.0,21,900,6.0,3200.0,1.0,24.0
2023GQ0118704,,35,1,2,1,13.0,21,700,6.0,0.0,,
2023GQ0118731,5900.0,42,1,2,1,17.0,21,1100,6.0,0.0,1.0,
2023GQ0118842,5400.0,22,1,1,1,16.0,21,2700,6.0,0.0,2.0,
2023GQ0118963,,15,1,1,1,11.0,21,1600,,0.0,,
2023GQ0118999,9825.0,31,1,1,1,19.0,21,300,4.0,52000.0,5.0,40.0
2023GQ0119002,,21,1,1,1,19.0,21,1500,6.0,0.0,,
2023GQ0119191,1970.0,18,1,6,1,19.0,21,500,6.0,5500.0,2.0,40.0
2023GQ0119199,,19,2,1,1,19.0,21,500,6.0,0.0,,
2023GQ0119297,,86,2,1,1,16.0,21,1300,6.0,0.0,,
2023GQ0119304,4020.0,18,2,1,1,18.0,21,1901,6.0,4800.0,1.0,30.0
2023GQ0119337,,80,2,1,1,11.0,21,200,6.0,0.0,,
2023GQ0119480,,68,2,1,1,17.0,21,1500,6.0,0.0,,
2023GQ0119519,4000.0,19,1,1,1,18.0,21,1901,6.0,2000.0,1.0,20.0
2023GQ0119620,,83,1,1,1,1.0,21,500,6.0,0.0,,
2023GQ0119668,,89,1,1,1,19.0,21,1702,6.0,0.0,,
2023GQ0119729,,42,2,1,1,16.0,21,1500,6.0,0.0,,
2023GQ0119785,,82,2,1,1,17.0,21,1200,6.0,0.0,,
2023GQ0119841,2025.0,43,1,1,1,24.0,21,2200,6.0,37000.0,3.0,40.0
2023GQ0119847,8320.0,46,1,2,1,14.0,21,1902,6.0,0.0,1.0,
2023GQ0119873,,30,1,1,1,16.0,21,800,6.0,0.0,,
2023GQ0119874,6260.0,33,1,9,1,16.0,21,1701,6.0,0.0,1.0,
2023GQ0120007,,66,2,1,1,16.0,21,900,6.0,0.0,,
2023GQ0120268,6260.0,42,1,1,1,16.0,21,1200,6.0,19600.0,1.0,30.0
2023GQ0120374,,93,1,1,1,21.0,21,1705,6.0,0.0,,
2023GQ0120443,,63,2,1,1,20.0,21,2600,6.0,0.0,,
2023GQ0120467,,72,1,1,1,14.0,21,300,6.0,0.0,,
2023GQ0120552,2360.0,56,1,2,1,13.0,21,300,6.0,3900.0,4.0,40.0
2023GQ0120629,3255.0,20,2,1,1,19.0,21,2100,6.0,2000.0,1.0,12.0
2023GQ0120672,,56,1,1,1,16.0,21,900,6.0,0.0,,
2023GQ0120673,5400.0,18,2,1,1,19.0,21,600,6.0,3000.0,4.0,25.0
2023GQ0120801,,18,1,1,1,18.0,21,1901,6.0,0.0,,
2023GQ0120968,,33,1,9,1,16.0,21,1800,6.0,0.0,,
2023GQ0121011,4010.0,19,1,1,1,18.0,21,1901,6.0,7500.0,1.0,30.0
2023GQ0121046,,35,1,2,1,17.0,21,2800,6.0,0.0,,
2023GQ0121072,,89,2,1,1,16.0,21,2100,6.0,0.0,,
2023GQ0121352,6250.0,19,1,1,1,18.0,21,1701,6.0,2000.0,1.0,45.0
2023GQ0121485,5400.0,19,1,2,1,18.0,21,2300,6.0,5000.0,1.0,6.0
2023GQ0121489,,48,1,1,1,11.0,21,300,6.0,0.0,,
2023GQ0121509,3430.0,33,1,2,1,16.0,21,1100,6.0,0.0,1.0,
2023GQ0121519,9620.0,19,2,1,1,16.0,21,2200,3.0,6100.0,1.0,45.0
2023GQ0121750,,88,2,1,1,16.0,21,2600,6.0,0.0,,
2023GQ0121762,,65,2,1,1,18.0,21,2200,6.0,0.0,,
2023GQ0121793,,21,1,2,1,19.0,21,1500,6.0,0.0,,
2023GQ0121887,7420.0,58,1,1,1,20.0,21,400,6.0,7000.0,1.0,40.0
2023GQ0121934,6260.0,28,1,1,1,16.0,21,2700,6.0,0.0,2.0,
2023GQ0122115,9620.0,20,1,1,1,16.0,21,2200,3.0,0.0,1.0,
2023GQ0122120,8990.0,18,2,6,1,16.0,21,2200,3.0,6700.0,1.0,20.0
2023GQ0122619,3960.0,18,1,1,1,16.0,21,1901,6.0,0.0,1.0,
2023GQ0122628,,46,1,9,11,19.0,21,1800,6.0,0.0,,
2023GQ0122654,2555.0,19,2,1,1,18.0,21,2700,1.0,3500.0,2.0,10.0
2023GQ0122739,,19,1,2,2,19.0,21,1701,6.0,0.0,,
2023GQ0122747,9610.0,19,2,9,1,18.0,21,500,6.0,10000.0,1.0,20.0
2023GQ0122903,,17,1,8,21,18.0,21,600,6.0,0.0,,
2023GQ0122968,,56,1,1,2,16.0,21,2000,6.0,0.0,,
2023GQ0122986,4020.0,18,1,1,1,16.0,21,1701,6.0,760.0,1.0,14.0
2023GQ0122990,,82,2,1,1,22.0,21,1100,6.0,0.0,,
2023GQ0123279,,56,1,1,1,18.0,21,1100,6.0,0.0,,
2023GQ0123330,1310.0,21,1,1,1,19.0,21,1300,4.0,23000.0,5.0,50.0
2023GQ0123341,,81,1,1,1,18.0,21,2500,6.0,0.0,,
2023GQ0123356,,13,1,1,1,8.0,21,1600,,,,
2023GQ0123377,,93,2,1,1,21.0,21,2500,6.0,0.0,,
2023GQ0123394,4020.0,41,1,1,1,16.0,21,500,6.0,10000.0,1.0,35.0
2023GQ0123510,,25,1,1,1,16.0,21,1100,6.0,0.0,,
2023GQ0123553,,42,1,1,1,18.0,21,2100,6.0,0.0,,
2023GQ0123572,9920.0,21,2,1,1,12.0,21,1300,3.0,0.0,9.0,
